EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,
849890,MIAMI-DADE CO.,IVES ESTATES,8/14/19,1300,Flood, , ,0,0,0,0,FL,EST-5, ,141551,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,WNW,1,NW,IVES ESTATES,8/14/19,1500,25.9111,-80.2434,25.9117,-80.2369,Video received via social media of flooding along NW 150 street in Opa-Locka. Street appeared to be barely passable.,Stagnant weather pattern characterized by lingering tropical moisture and southwesterly flow. This lead to strong thunderstorms along the east coast metro that produced funnel clouds and street flooding from heavy rainfall.,125,,,,
849894,MIAMI-DADE CO.,RICHMOND HGTS,8/15/19,1400,Flash Flood, , ,0,0,30000,0,FL,EST-5, ,141553,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,N,2,ENE,MIAMI NEW TAMIAMI AR,8/15/19,1800,25.6658,-80.3713,25.6662,-80.3943,"Thunderstorms produced very heavy rainfall that measured over 7 inches in about 3 hours across portions of Kendall, centered near the intersection of SW 117 Avenue and SW 120 Street. This rainfall produced flash flooding and resulted in water approaching and reaching the bases of various structures and warehouses. There were also multiple media reports of flooding with impassable roadways.",Mid-level troughing over the eastern US helped keep abundant tropical moisture in place via southwesterly flow. Scattered to numerous afternoon thunderstorms produced gusty winds and flash flooding.,126,,,,
850768,MIAMI-DADE CO.,CORAL GABLES,8/26/19,1200,Flood, , ,0,0,0,0,FL,EST-5, ,141699,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,NE,2,W,MIAMI,8/26/19,1600,25.77,-80.23,25.7724,-80.2302,Picture received via social media of a flooded intersection at 18th Court and Flagler Street in Miami. Water was reportedly more than a foot deep. Nearby automated rain gauges measured 2.5 to almost 3 inches of rain in only an hour.,A weak low formerly across South Florida slowly progressing towards the NE along with a weak frontal boundary over the region allowed convection to initiate across the region with scattered to numerous showers and thunderstorms. Plentiful low-level moisture in place and light steering flow allowed for training and back-building. Heavy rainfall rates associated with these storms/showers lead to flooding of streets across portions of Miami-Dade County.,127,,,,
850933,MIAMI-DADE CO.,(MIA)MIAMI INTL,8/27/19,1730,Flood, , ,0,0,0,0,FL,EST-5, ,141732,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,ESE,1,ENE,(MIA)MIAMI INTL,8/27/19,2000,25.795,-80.256,25.8046,-80.2579,Picture received by a WFO NWS Miami employee via social media of flooding (roughly 1 ft deep) near the intersection of NW 37th Ave and NW 24th St near Miami International Airport.,"Daytime heating combined with sufficient boundary layer moisture and sea breeze development supports scattered to numerous showers and thunderstorms across most of South Florida, especially during the afternoon. Unidirectional northwesterly low to mid level steering flow helps to push the majority of convection towards the interior and east coast. With the development of the Atlantic sea breeze, much of the convection focused over Broward and Miami-Dade Counties, where some showers/storms produced locally heavy rainfall, and thus flooding, gusty winds, and a waterspout.",128,,,,
851079,MIAMI-DADE CO.,MIAMI,8/30/19,500,Flood, , ,0,0,0,0,FL,EST-5, ,141756,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,WNW,2,NE,CORAL GABLES,8/30/19,900,25.7758,-80.2312,25.7693,-80.2311,WSVN meteorologist reported street  flooding near Little Havana by Flagler Street. Water halfway up some cars parked by the median.,"Established easterly flow, combined with plentiful low-level moisture, allowed for scattered showers and a few thunderstorms to develop over the Atlantic waters during the morning. These showers/storms moved onshore along the east coast metro during the morning hours. Heavy rainfall rates lead to flooding of streets across areas of Miami-Dade Counties, especially with antecedent soil conditions from prior days rainfall. High tides also contributed to minor coastal flooding across the area.",129,,,,
851080,COASTAL MIAMI-DADE COUNTY (ZONE), ,8/30/19,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,141756,Z,173,MFL,0,0,Social Media, , , , , , , , ,8/30/19,1000, , , , ,WPLG's social media reported coastal flooding from King tides at the Haulover Marina Parking lot.,"Established easterly flow, combined with plentiful low-level moisture, allowed for scattered showers and a few thunderstorms to develop over the Atlantic waters during the morning. These showers/storms moved onshore along the east coast metro during the morning hours. Heavy rainfall rates lead to flooding of streets across areas of Miami-Dade Counties, especially with antecedent soil conditions from prior days rainfall. High tides also contributed to minor coastal flooding across the area.",130,,,,
851081,COASTAL MIAMI-DADE COUNTY (ZONE), ,8/31/19,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,141757,Z,173,MFL,0,0,Emergency Manager, , , , , , , , ,8/31/19,1000, , , , ,An Emergency Manage reported flooding of boat ramps at Matheson Hammock Park Marina during high tide.,Higher than normal tides caused coastal flooding along portions of coastal Miami-Dade County. A new moon phase allowed tides to run about 0.5 to 1 inch above predicted levels. These levels along with the small northeast swells lead to some minor coastal flooding along the east coast of Miami-Dade during the high tide cycles.,131,,,,
851082,COASTAL MIAMI-DADE COUNTY (ZONE), ,8/31/19,800,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,141757,Z,173,MFL,0,0,Emergency Manager, , , , , , , , ,8/31/19,1000, , , , ,An Emergency Manager reported flooding of boat ramps at the Haulover Park Marina during high tide.,Higher than normal tides caused coastal flooding along portions of coastal Miami-Dade County. A new moon phase allowed tides to run about 0.5 to 1 inch above predicted levels. These levels along with the small northeast swells lead to some minor coastal flooding along the east coast of Miami-Dade during the high tide cycles.,132,,,,
854250,COASTAL MIAMI-DADE COUNTY (ZONE), ,9/3/19,300,Storm Surge/Tide, , ,0,0,0,0,FL,EST-5, ,142138,Z,173,MFL,0,0,Official NWS Observations, , , , , , , , ,9/3/19,1600, , , , ,"A peak water level of 1.85 feet above mean higher high water was observed at Virginia Key at 1:06 PM EDT on September 3rd, with a peak surge of 1.55 feet above the predicted astronomical tide. Inundation was generally less than 2 feet.||Some overtopping of seawalls were observed in Miami-Dade County. Some streets and docks were flooded on Miami Beach as well as near the Biscayne Bay shoreline in the city of Miami.","Powerful Hurricane Dorian passed 100 miles to the east of Palm Beach County over the northwestern Bahamas. As Dorian tracked very slowly through Abaco and Grand Bahama islands, outer rain bands produced wind gusts of tropical storm force over Southeast Florida, with sustained tropical storm force winds along parts of coastal Palm Beach County. A peak storm surge of 1-2 feet was observed along portions of the Atlantic coast particularly during high tide.",133,,,,
856991,COASTAL MIAMI-DADE COUNTY (ZONE), ,9/27/19,930,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142791,Z,173,MFL,0,0,Social Media, , , , , , , , ,9/27/19,1100, , , , ,"Multiple reports of coastal flooding during high tide across coastal Miami-Dade County. These include intersections at different neighborhoods, Brickell, Matheson Hammock, and Miami Beach. A few inches to up to a foot of standing water was observed across Coastal Miami-Dade.","Higher than normal astronomical tides associated with the new moon phase caused coastal flooding along portions of the east coast. This flooding was related to salt water inundation with sea water over-topping sea walls, docks, boat ramps and coming up out of storm drains.",134,,,,
857289,COASTAL MIAMI-DADE COUNTY (ZONE), ,9/29/19,830,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142791,Z,173,MFL,0,0,Social Media, , , , , , , , ,9/29/19,1200, , , , ,Tidal flooding observed near the high tide in the following locations: NE Miami at the intersection of NE 10 Avenue and NE 81 Street with water as much as 8-10 inches deep in parts of the intersection; Matheson Hammock Park with as much as 4-6 inches of water covering the parking lot; and Brickell Bay Drive and SE 12 Street with water a few inches deep.,"Higher than normal astronomical tides associated with the new moon phase caused coastal flooding along portions of the east coast. This flooding was related to salt water inundation with sea water over-topping sea walls, docks, boat ramps and coming up out of storm drains.",135,,,,
857290,COASTAL MIAMI-DADE COUNTY (ZONE), ,9/30/19,930,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142791,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,9/30/19,1300, , , , ,"Standing water less than 1 foot deep on several streets in Miami Beach, primarily the mid and north sections. Roads impacted include: Alton Road, Indian Creek Drive, and Collins Avenue. ||Also, street flooding in the Shorecrest neighborhood of Miami, in the area of NE 10 Avenue between NE 79th and 81st Streets; flooding at Jose Marti Park along the Miami River and I-95 where water overtopped the seawall and was 6-8 inches deep in parts of the park; and in the parking lot of Matheson Hammock Park.","Higher than normal astronomical tides associated with the new moon phase caused coastal flooding along portions of the east coast. This flooding was related to salt water inundation with sea water over-topping sea walls, docks, boat ramps and coming up out of storm drains.",136,,,,
856220,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/1/19,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,10/1/19,1230, , , , ,"An off-duty NWS Employee reported flooding of streets during high tide in Miami Beach, mainly in streets near Biscayne Bay by Bayview Towers. Photos from Broadcast media also show standing water less than 1 ft just east of Biscayne Blvd between NW 30th street and NE 5th Ave.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",137,,,,
856222,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/1/19,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/1/19,1230, , , , ,"Reports from social media shower street flooding during high tide in the Shorecrest neighborhood of NE Miami, mainly in the area of NE 10th avenue between NE 79th and 81st street. Additional street flooding at NE 89th street and Bayshore Drive, as well as in adjacent Miami Shores near the bayfront.","The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",138,,,,
856223,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/1/19,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/1/19,1230, , , , ,Photos from Social Media showed flooding of Collins Avenue at 50th street from water overtopping the seawall of Indian Creek.,"The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",139,,,,
856224,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/1/19,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142638,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/1/19,1230, , , , ,Photos via social media showed water covering intersection of Brickell Key Drive and SE 12th street around high tide. Water spread over curbs and across the sidewalks.,"The high October astronomical tides, King tides, in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.",140,,,,
856225,MIAMI-DADE CO.,GOLDEN BEACH,10/11/19,1700,Flood, , ,0,0,2000,0,FL,EST-5, ,142639,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,3,NW,2,WNW,GOLDEN BEACH,10/11/19,1900,25.9738,-80.1535,25.9679,-80.1512,"Photos received from public show street flooding in the Aventura Waterways area near NE 211 Street and NE 26 Avenue. A trained spotter called in with at least 4 inches of standing water on roadways, along with pictures from news media showing water as high as the hood of a car. Between 2.5 and 3 inches of rain fell in this area from thunderstorms.",A decaying frontal boundary over southern portions of the area provided enough instability for afternoon storms to develop over the east coast metro areas. These storms produced heavy rainfall that lead to in Miami-Dade and Broward.,141,,,,
856226,MIAMI-DADE CO.,NORTH MIAMI,10/11/19,1700,Flood, , ,0,0,0,0,FL,EST-5, ,142639,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,ENE,1,ENE,NORTH MIAMI,10/11/19,2000,25.89,-80.16,25.888,-80.1597,Recieved photos from and NWS employee of street flooding near corner of Biscayne Blvd and Sans Souci Blvd.,A decaying frontal boundary over southern portions of the area provided enough instability for afternoon storms to develop over the east coast metro areas. These storms produced heavy rainfall that lead to in Miami-Dade and Broward.,142,,,,
856238,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/13/19,900,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,142650,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/13/19,1100, , , , ,"Multiple reports via social media and broadcast media of tidal flooding during high tide along coastal areas of Miami-Dade County and along the Miami River. Areas included are Miami Beach, Downtown Miami, Brickell, Miami Shores and many other coastal cities.",Higher than normal high tides resulted in coastal flooding along portions of Coastal Miami-Dade during high tide.,143,,,,
863847,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/14/19,1000,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143896,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/14/19,1200, , , , ,Picture on twitter of standing water on roadways near 71st street and Indian creek drive in Miami beach. Water was up to the curb but less than 1 foot deep.,The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.,144,,,,
863843,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/15/19,1030,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,11/15/19,1200, , , , ,An off duty NWS employee reported minor coastal flooding associated with higher than normal tides today at Miami beach. Ocean water breached the sea wall.,The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.,145,,,,
863844,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/17/19,1300,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/17/19,1500, , , , ,Picture on twitter of standing water on roadways and parking lots in hollywood beach. water level up to the curb in some areas.,The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.,146,,,,
863845,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/19/19,1200,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,143895,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,11/19/19,1400, , , , ,An off duty NWS employee reported minor coastal flooding associated with higher than normal tides today at Miami beach.,The high November astronomical tides in combination with the breezy northeasterly winds brought minor coastal flooding along the east coast of South Florida.,147,,,,
866164,MIAMI-DADE CO.,MIAMI,12/23/19,200,Flood, , ,0,0,0,0,FL,EST-5, ,144200,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,1,ENE,1,NE,MIAMI,12/23/19,700,25.7745,-80.1856,25.7836,-80.189,"Heavy rainfall of 3 to 5 inches fell across the area, resulting in stranded cars along NE 11th street and Biscayne Blvd in Miami.","A strong cold front moved through the region behind a deep, low pressure system that developed over the Gulf and pushed eastward. Ahead of the cold front, a strong line of storms crossed through South Florida and produced heavy rain and flooding across the east coast metro areas.",148,,,,
869837,MIAMI-DADE CO.,BAY HARBOR IS,12/23/19,215,Flood, , ,0,0,0,0,FL,EST-5, ,144200,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,N,1,NNW,MIAMI SHRS,12/23/19,715,25.8871,-80.153,25.8862,-80.2075,"Reports of extensive flooding in NE Miami-Dade County from the county line at Aventura south to the North Miami area. Multiple reports received of significant street and parking lot flooding, with reports of flooded parking garages and stalled vehicles, particularly in Aventura as well as along Biscayne Boulevard and NE 123 Street.","A strong cold front moved through the region behind a deep, low pressure system that developed over the Gulf and pushed eastward. Ahead of the cold front, a strong line of storms crossed through South Florida and produced heavy rain and flooding across the east coast metro areas.",149,,,,
871606,MIAMI-DADE CO.,COCONUT GROVE,2/1/20,0,Flood, , ,0,0,0,0,FL,EST-5, ,145149,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,E,3,SSE,BISCAYNE PARK,2/1/20,100,25.73,-80.23,25.7379,-80.1279,"Several social media reports showed street flooding due to heavy rainfall in Miami Beach. An off duty NWS employee reported minor flooding in Wynwood near the intersection of NW 2nd Ave and 27th Terr. Pictures and video via social media showed water ankle high and flowing, along with stranded cars and floating barricades due to excessive water over the roadway.","A strong low pressure system over the Gulf of Mexico helped to pump moist and unstable air across South Florida during the evening and nighttime hours of January 31st, and early morning of February 1st. Strong thunderstorms developed ahead of a cold front over the eastern Gulf of Mexico, and moved east across the southern Florida peninsula. As these storms moved across Miami Beach, heavy rainfall and minor flooding occurred.",150,,,,
880857,MIAMI-DADE CO.,WESTWOOD LAKES,4/11/20,1800,Flood, , ,0,0,0,0,FL,EST-5, ,146574,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SE,2,SSE,WESTWOOD LAKES,4/11/20,2000,25.7222,-80.3702,25.6963,-80.372,"Off-duty NWS employee reported 4 inches of rainfall that resulted in ponding of water and minor, localized street/parking lot flooding at SW 57th Ave & SW 100th Street, SW 107th Ave & SW 56th St, and at SW 72nd Ave & SW 72nd Street (Sunset Drive/FL 986).",A lingering frontal boundary across South Florida provided substantial instability for showers and thunderstorms to develop as the Atlantic sea breeze pushed inland. Heavy rainfall associated with these thunderstorms resulted in flooding over Miami-Dade.,151,,,,
886817,MIAMI-DADE CO.,MEDLEY,5/15/20,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Public,Heavy Rain, , ,0,N,1,NNE,VIRGINIA GARDENS,5/15/20,1400,25.83,-80.32,25.8304,-80.2967,A member of the public reported flooded roadways due to heavy rainfall in the Miami Springs area via Snapmap. Rainfall estimates in the area were 2 to 3 inches.,"A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",152,,,,
886835,MIAMI-DADE CO.,IVES ESTATES,5/15/20,1100,Flood, , ,0,0,0,0,FL,EST-5, ,147447,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,ESE,(OPF)OPA LOCKA ARPT,5/15/20,1800,25.8887,-80.2316,25.8914,-80.2594,"Several inches of rain, with measured amounts close to 6 inches, flooded a warehouse loading dock and tractor trailers in the parking lot in Opa-Locka, turning the parking lot into a lake.","A tropical disturbance in the Florida Straits was forecast by NHC to move northeastward into the Atlantic waters of South Florida before continuing to move northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, especially Broward and Miami-Dade counties, heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",153,,,,
886879,MIAMI-DADE CO.,SOUTH MIAMI,5/17/20,1500,Flood, , ,0,0,0,0,FL,EST-5, ,147455,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,SW,1,ENE,COCONUT GROVE,5/17/20,1800,25.6914,-80.2872,25.7324,-80.237,"An off-duty NWS Employee reported roadways with several inches of water, some roadways impassable, in Coconut Grove and along Percival Ave and Oak Ave from a thunderstorm and heavy rain that passed through the area.","Tropical Storm Arthur was forecast by the NHC to continue moving northeastward towards the outer banks of North Carolina while a mid-upper level low over TX moves eastward. This allowed for the wind flow over South FL to be SSW which allowed the Gulf Sea Breeze to form along with the Atlantic Sea Breeze. Plenty of residual tropical moisture across the area, along with the eventual sea breeze collision, lead to scattered to numerous strong showers and thunderstorms that eventually pushed eastward towards the east coast metro areas (thanks to the SSW flow). Heavy rain and flooding along with strong wind gusts and small hail were reported. Enhanced helicity/shear in Palm Beach County even led to the development of a funnel cloud.",154,,,,
890875,MIAMI-DADE CO.,MIAMI,5/18/20,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NNW,2,NNE,MIAMI,5/18/20,2230,25.795,-80.2064,25.7942,-80.1886,"An off duty NWS Employee reported multiple reports of flooding, including a right lane flooded on I-95 at the intersection of I-95 and I-395 and significant street flooding along NE 11th Street and Biscayne Blvd. Waters accumulated several inches on the road, creating nearly impassable conditions due to repeated rounds of showers and thunderstorms.","Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",155,,,,
890877,MIAMI-DADE CO.,KEY BISCAYNE,5/18/20,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,3,ENE,3,ENE,KEY BISCAYNE,5/18/20,2130,25.6944,-80.1723,25.6853,-80.1709,An off duty NWS Employee reported significant flooding at the intersection of Mashta Drive and Allendale Road in Key Biscayne due to repeated rounds of showers and thunderstorms across the area.,"Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",156,,,,
890876,MIAMI-DADE CO.,MIAMI,5/18/20,1830,Flood, , ,0,0,0,0,FL,EST-5, ,147909,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,2,NNW,2,NNE,MIAMI,5/18/20,2230,25.795,-80.2064,25.7942,-80.1886,"Broadcast media reported multiple reports of flooding, including streets covered in several inches of water in Miami near NW 3rd Ave and NW 18th Street, due to repeated rounds of showers and thunderstorms.","Tropical Storm Arthur, which was moving over the outer banks of North Carolina, was forecast to continue moving northeastward off the Mid-Atlantic coastline. At the same time, the tail of Arthur, basically a trough of low pressure, extended into the southeastern portion of the country. This also combined with a mid to upper level area of low pressure moving into the Tennessee Valley and a trough of low pressure moving into the eastern Gulf of Mexico which allowed for a south southwesterly flow across South Florida. This allowed for the Gulf coast sea breeze to push inland as the east coast sea breeze remained pushed up against the east coast. This eventually lead to the development of scattered to numerous showers and thunderstorms across all of South Florida. The primary impacts with these storms were heavy rainfall and associated flooding, frequent lightning strikes, small hail, and gusty winds.",157,,,,
892122,MIAMI-DADE CO.,MIAMI,5/24/20,830,Flood, , ,0,0,0,0,FL,EST-5, ,148147,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NNE,2,NNE,MIAMI,5/24/20,1030,25.7903,-80.1908,25.7906,-80.1867,An off-duty NWS employee reported street flooding in the vicinity of Biscayne Blvd from around NE 11th Street to NE 15th Street due to heavy and prolonged rainfall associated with rain showers. Flood waters exceeding the curb.,"Tropical moisture continued to advect into South Florida while a disturbance aloft moved northward from a broad trough over the Gulf, Yucatan, and western Caribbean. As this disturbance moved northward, a weak surface low formed across the eastern Gulf of Mexico. This diffluent pattern allowed for showers and storms to develop. Due to PWATs in the 2 to 2.4 inch rain, heavy rainfall was expected, and occurred, with flooding across portions of eastern Miami-Dade County.",158,,,,
892136,MIAMI-DADE CO.,MIAMI,5/25/20,1300,Flood, , ,0,0,0,0,FL,EST-5, ,148150,C,86,MFL,0,0,Law Enforcement,Heavy Rain, , ,1,SE,1,SSW,LEMON CITY,5/25/20,1600,25.7583,-80.1894,25.8045,-80.1888,"Multiple reports of flooding via law enforcement, an off-duty NWS employee, and members of the public. City of Miami police reported flooding along and east of Biscayne Blvd from 15th Street to 27th Street. An off-duty NWS employee reported street flooding in Brickell, near Miami Ave and South 9th Street. Social media reports via various members of the public reported flooding in Brickell impeding travel near Brickell Ave and Coral Way. At least one vehicle has been stranded with water appearing to reach halfway up the car wheels and into the car's engine.","Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",159,,,,
896921,MIAMI-DADE CO.,BISCAYNE PARK,5/25/20,1300,Flash Flood, , ,0,0,1000,0,FL,EST-5, ,148150,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,1,NNE,1,NE,BISCAYNE PARK,5/25/20,1500,25.7852,-80.1417,25.7781,-80.1421,An off-duty NWS employee reported flooding impacting vehicle travel and entering structures near Alton Road and 13th Street in Miami Beach.,"Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",160,,,,
892138,MIAMI-DADE CO.,(MIA)MIAMI INTL,5/25/20,1700,Flood, , ,0,0,0,0,FL,EST-5, ,148150,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,2,ENE,3,E,(MIA)MIAMI INTL,5/25/20,1900,25.8067,-80.2432,25.807,-80.2373,A trained spotter reported flooding on NW 27th Ave and NW 36th St including the SR 112 ramps. A shopping plaza in the area was also experiencing flooding. Roads are impassable by car.,"Upper-level troughing remained prominent across the Gulf of Mexico with a speed max extending east-northeast from the Bay of Campeche into the northwest Caribbean Sea. A decaying Mesoscale Convective Vortex (MCV) was lifting north through the Atlantic waters while surface troughing extended from the southern Florida Peninsula southwest into the southern Gulf of Mexico. Given the diffluent pattern aloft, subtle vorticity perturbations, the remnant MCV, and the surface trough, plentiful sources for lift were evident across South Florida that allowed for the development of scattered to numerous showers and thunderstorms. Additionally, plenty of moisture was distributed areawide with rainfall rates exceeding 2 inches per hour. Abundant moisture along with preceding heavy rainfall and antecedent conditions led to widespread flooding across Miami-Dade and Broward counties. Furthermore, increasing low-level shear behind the MCV whipped up a brief tornado in Miami-Dade County and a funnel cloud in Broward County.",161,,,,
